time,latitude,longitude,depth,mag,magType,place,updated,type,status,year,month,day,hour,minute,second,horizontalError,depthError
2021-09-03,40.776571333872035,-119.08661242691288,18.05801972107462,5.189982866513902,mb,Ring of Fire - California,2021-09-03,earthquake,reviewed,2021,9,3,0,0,0,10,5
2016-09-10,41.40956016570273,-123.95280431546229,12.122927847817179,5.405553811865293,mb,Ring of Fire - California,2016-09-10,earthquake,reviewed,2016,9,10,0,0,0,10,5
2022-03-08,37.82454771549482,-123.9387877335032,7.076941947978396,6.395881675006329,mb,Ring of Fire - California,2022-03-08,earthquake,reviewed,2022,3,8,0,0,0,10,5
2015-06-29,33.22131181339078,-118.92842136301519,11.87256936743998,4.339257328961211,mb,Ring of Fire - California,2015-06-29,earthquake,reviewed,2015,6,29,0,0,0,10,5
2019-04-19,37.617702120401034,-116.84327576716825,10.845391854222353,5.177665508543934,mb,Ring of Fire - California,2019-04-19,earthquake,reviewed,2019,4,19,0,0,0,10,5
2017-10-17,37.349832386896814,-127.86047156354255,14.897791356546147,5.534801036819104,mb,Ring of Fire - California,2017-10-17,earthquake,reviewed,2017,10,17,0,0,0,10,5
2017-02-23,38.435761980406006,-123.93184405484386,12.384515350254174,4.546726318930992,mb,Ring of Fire - California,2017-02-23,earthquake,reviewed,2017,2,23,0,0,0,10,5
2014-03-10,38.15096507160037,-122.63440895425622,10.410568583108294,4.840414021083938,mb,Ring of Fire - California,2014-03-10,earthquake,reviewed,2014,3,10,0,0,0,10,5
2018-10-05,35.94907478092993,-118.01917669597934,18.199015622100553,6.3056798966603,mb,Ring of Fire - California,2018-10-05,earthquake,reviewed,2018,10,5,0,0,0,10,5
2024-08-22,37.09632473749383,-116.75868280549365,6.249930722748125,5.547885707827722,mb,Ring of Fire - California,2024-08-22,earthquake,reviewed,2024,8,22,0,0,0,10,5
2018-03-26,41.80354753787115,-113.26122645928525,4.3943464712282845,5.658590281024925,mb,Ring of Fire - California,2018-03-26,earthquake,reviewed,2018,3,26,0,0,0,10,5
2016-05-14,36.417064714974295,18.454318076884032,29.23904722903635,5.387771121917574,mb,Mediterranean - Greece,2016-05-14,earthquake,reviewed,2016,5,14,0,0,0,10,5
2022-01-08,41.52664573749612,24.829269204809805,53.759344539873986,5.610307507863763,mb,Mediterranean - Greece,2022-01-08,earthquake,reviewed,2022,1,8,0,0,0,10,5
2019-10-25,38.921131757203085,17.25477036149637,9.70285993437321,6.421215578730469,mb,Mediterranean - Greece,2019-10-25,earthquake,reviewed,2019,10,25,0,0,0,10,5
2024-01-10,40.06029492359608,17.17051645972142,4.244682045304025,5.660937912452822,mb,Mediterranean - Greece,2024-01-10,earthquake,reviewed,2024,1,10,0,0,0,10,5
2023-04-19,36.39331604941905,27.491405424996323,8.553109984980951,6.385996604747145,mb,Mediterranean - Greece,2023-04-19,earthquake,reviewed,2023,4,19,0,0,0,10,5
2019-10-14,41.697230395840364,21.506070152365755,5.331376988735258,5.640969606822446,mb,Mediterranean - Greece,2019-10-14,earthquake,reviewed,2019,10,14,0,0,0,10,5
2020-05-05,38.41453750626043,23.455429286944714,88.50354063161598,5.654010597933868,mb,Mediterranean - Greece,2020-05-05,earthquake,reviewed,2020,5,5,0,0,0,10,5
2017-10-27,37.948350781989845,24.993482822776826,17.212707810612326,4.4214522820152045,mb,Mediterranean - Greece,2017-10-27,earthquake,reviewed,2017,10,27,0,0,0,10,5
2014-12-30,37.5173572241243,21.133068225201527,34.53290384563519,5.562556471442908,mb,Mediterranean - Greece,2014-12-30,earthquake,reviewed,2014,12,30,0,0,0,10,5
2016-01-17,38.278222641040195,19.157668009281334,15.420808704252016,5.158079804659405,mb,Mediterranean - Greece,2016-01-17,earthquake,reviewed,2016,1,17,0,0,0,10,5
2023-01-30,39.005303635206644,22.03281922772777,20.834274299438924,5.248441593672397,mb,Mediterranean - Greece,2023-01-30,earthquake,reviewed,2023,1,30,0,0,0,10,5
2023-01-03,33.08202329198105,23.130642455112856,28.4769748602473,3.9242101380059653,mb,Mediterranean - Greece,2023-01-03,earthquake,reviewed,2023,1,3,0,0,0,10,5
2020-05-16,38.344839704182796,22.739656286491954,18.946610835723853,5.037731630499951,mb,Mediterranean - Greece,2020-05-16,earthquake,reviewed,2020,5,16,0,0,0,10,5
2019-06-23,36.62103654635311,21.50371430273712,11.607688497462846,5.535199137755854,mb,Mediterranean - Greece,2019-06-23,earthquake,reviewed,2019,6,23,0,0,0,10,5
2018-09-02,34.22795398626334,27.584380674037792,9.222486473296419,5.03610633419473,mb,Mediterranean - Greece,2018-09-02,earthquake,reviewed,2018,9,2,0,0,0,10,5
2018-06-26,33.69173681216006,21.493552487253343,8.449114723675256,5.081576478071541,mb,Mediterranean - Greece,2018-06-26,earthquake,reviewed,2018,6,26,0,0,0,10,5
2018-10-06,38.5737276856387,25.975790809382165,9.52049070791573,5.328811381579798,mb,Mediterranean - Greece,2018-10-06,earthquake,reviewed,2018,10,6,0,0,0,10,5
2018-03-22,33.24348075823,20.991638205993127,12.578311063874153,5.804161951525358,mb,Mediterranean - Greece,2018-03-22,earthquake,reviewed,2018,3,22,0,0,0,10,5
2017-04-08,38.92396342179097,26.353927138900897,13.328160403147491,5.702950471555392,mb,Mediterranean - Greece,2017-04-08,earthquake,reviewed,2017,4,8,0,0,0,10,5
2017-01-18,36.39078236151735,22.91119486500198,64.01010894180577,4.984084655052027,mb,Mediterranean - Greece,2017-01-18,earthquake,reviewed,2017,1,18,0,0,0,10,5
2021-05-23,36.47947520059304,24.609286174528876,20.24443305854661,5.676956032596066,mb,Mediterranean - Greece,2021-05-23,earthquake,reviewed,2021,5,23,0,0,0,10,5
2022-06-09,35.8948266526391,23.52004854354422,15.427937231494216,6.123593094769827,mb,Mediterranean - Greece,2022-06-09,earthquake,reviewed,2022,6,9,0,0,0,10,5
2015-04-19,37.64327137891785,18.255278249641364,35.117347053148904,6.856625838949146,mb,Mediterranean - Greece,2015-04-19,earthquake,reviewed,2015,4,19,0,0,0,10,5
2024-03-29,39.41188269950382,26.261183484384038,27.364100499641264,5.258650123436869,mb,Mediterranean - Greece,2024-03-29,earthquake,reviewed,2024,3,29,0,0,0,10,5
2017-10-25,37.17198952972319,19.225923308429405,23.089150768193438,6.1587901025221585,mb,Mediterranean - Greece,2017-10-25,earthquake,reviewed,2017,10,25,0,0,0,10,5
2014-09-17,40.07590446325236,25.208825481104853,14.994106403731783,5.2936640269926345,mb,Mediterranean - Greece,2014-09-17,earthquake,reviewed,2014,9,17,0,0,0,10,5
2017-06-16,37.73488536071983,19.79509795396984,21.572721396384793,5.599731959312587,mb,Mediterranean - Greece,2017-06-16,earthquake,reviewed,2017,6,16,0,0,0,10,5
2016-06-17,37.04914954056802,23.838913365908624,4.296902542791642,5.88058885052982,mb,Mediterranean - Greece,2016-06-17,earthquake,reviewed,2016,6,17,0,0,0,10,5
2024-06-02,37.9848706806507,24.830550454458127,5.257024789405055,6.180314017312246,mb,Mediterranean - Greece,2024-06-02,earthquake,reviewed,2024,6,2,0,0,0,10,5
2023-04-28,37.79217413195354,26.015957875353227,2.8556244627102823,4.504874047877761,mb,Mediterranean - Greece,2023-04-28,earthquake,reviewed,2023,4,28,0,0,0,10,5
2021-02-11,39.24920103644811,29.923092335987427,8.479995303931938,5.914655345953987,mb,Mediterranean - Greece,2021-02-11,earthquake,reviewed,2021,2,11,0,0,0,10,5
2022-03-11,37.418193082192744,16.95181946529962,2.3766967893177045,5.069460012821805,mb,Mediterranean - Greece,2022-03-11,earthquake,reviewed,2022,3,11,0,0,0,10,5
2021-05-05,36.207061124499596,25.588782964920625,21.506434050823195,5.756640309020142,mb,Mediterranean - Greece,2021-05-05,earthquake,reviewed,2021,5,5,0,0,0,10,5
2022-07-09,36.44753240103409,23.223681561368217,13.176317522101952,5.705097303062173,mb,Mediterranean - Greece,2022-07-09,earthquake,reviewed,2022,7,9,0,0,0,10,5
2023-03-06,36.819404229656804,20.249668670616753,9.466036350885503,5.365575721375221,mb,Mediterranean - Greece,2023-03-06,earthquake,reviewed,2023,3,6,0,0,0,10,5
2020-08-13,37.744474424194664,25.237029026087555,11.518068929561975,5.636497608699749,mb,Mediterranean - Greece,2020-08-13,earthquake,reviewed,2020,8,13,0,0,0,10,5
2015-03-29,39.90255477775306,21.016554069281927,9.649094410298627,5.041634781239073,mb,Mediterranean - Greece,2015-03-29,earthquake,reviewed,2015,3,29,0,0,0,10,5
2019-04-16,40.20709013504915,22.31062423393436,6.432406213158676,5.785347007487077,mb,Mediterranean - Greece,2019-04-16,earthquake,reviewed,2019,4,16,0,0,0,10,5
2014-06-28,37.628640815631435,23.1179159162896,2.21114586546457,5.070386944732384,mb,Mediterranean - Greece,2014-06-28,earthquake,reviewed,2014,6,28,0,0,0,10,5
2018-06-24,39.02957074043256,19.562692972392117,63.98773753753792,5.082471115163543,mb,Mediterranean - Greece,2018-06-24,earthquake,reviewed,2018,6,24,0,0,0,10,5
2023-06-18,37.7469479009427,24.32474366474196,74.02841248306444,5.443139111540942,mb,Mediterranean - Greece,2023-06-18,earthquake,reviewed,2023,6,18,0,0,0,10,5
2017-12-20,42.77128971838256,27.806036093940783,19.77109769718054,5.88295631087315,mb,Mediterranean - Greece,2017-12-20,earthquake,reviewed,2017,12,20,0,0,0,10,5
2020-06-10,39.15200690002568,27.432619700783476,10.719859953321587,5.080965540609503,mb,Mediterranean - Greece,2020-06-10,earthquake,reviewed,2020,6,10,0,0,0,10,5
2014-08-05,37.35039114390675,24.146441152272452,15.921098483465295,5.383411146433677,mb,Mediterranean - Greece,2014-08-05,earthquake,reviewed,2014,8,5,0,0,0,10,5
2020-02-23,35.05343965421262,23.459858440384334,14.735844247337083,5.7358525655306885,mb,Mediterranean - Greece,2020-02-23,earthquake,reviewed,2020,2,23,0,0,0,10,5
2015-04-28,39.92634043572042,27.735855707123367,17.641131073687717,6.391552422529643,mb,Mediterranean - Greece,2015-04-28,earthquake,reviewed,2015,4,28,0,0,0,10,5
2014-08-16,43.03329311158773,19.947106061788396,5.610458332601871,4.3922103551052425,mb,Mediterranean - Greece,2014-08-16,earthquake,reviewed,2014,8,16,0,0,0,10,5
2014-06-26,38.74929033382809,21.46786672051178,7.205460789482367,5.195945632975672,mb,Mediterranean - Greece,2014-06-26,earthquake,reviewed,2014,6,26,0,0,0,10,5
2024-01-31,38.76253829393596,24.454526576414423,10.799303330569625,5.501195584514103,mb,Mediterranean - Greece,2024-01-31,earthquake,reviewed,2024,1,31,0,0,0,10,5
2018-08-26,35.86177154980892,28.570223258293566,21.165728274285144,4.803338597193265,mb,Mediterranean - Greece,2018-08-26,earthquake,reviewed,2018,8,26,0,0,0,10,5
2019-03-06,40.355295968985985,21.489645774306325,2.8428441269546147,4.828993334940717,mb,Mediterranean - Greece,2019-03-06,earthquake,reviewed,2019,3,6,0,0,0,10,5
2017-01-16,40.3269721590122,24.02539461495343,5.068514258223778,4.953173828437536,mb,Mediterranean - Greece,2017-01-16,earthquake,reviewed,2017,1,16,0,0,0,10,5
2014-12-28,34.60708369110706,18.103589337844415,9.926567438281921,5.678297059253216,mb,Mediterranean - Greece,2014-12-28,earthquake,reviewed,2014,12,28,0,0,0,10,5
2016-09-29,38.62136726401667,26.12556886844868,2.169982083022592,4.85889087386868,mb,Mediterranean - Greece,2016-09-29,earthquake,reviewed,2016,9,29,0,0,0,10,5
2016-06-09,35.91868084116564,19.27361959841328,12.851130095577867,5.4726611287351625,mb,Mediterranean - Greece,2016-06-09,earthquake,reviewed,2016,6,9,0,0,0,10,5
2017-02-19,39.9292772410699,23.302297565680053,4.65741072999074,4.871769096542158,mb,Mediterranean - Greece,2017-02-19,earthquake,reviewed,2017,2,19,0,0,0,10,5
2017-09-22,38.55691757889482,28.633728850847685,58.5125453272242,5.106507950421155,mb,Mediterranean - Greece,2017-09-22,earthquake,reviewed,2017,9,22,0,0,0,10,5
2021-12-21,38.893333164380365,17.218980624732698,25.054801816170365,6.753907917204044,mb,Mediterranean - Greece,2021-12-21,earthquake,reviewed,2021,12,21,0,0,0,10,5
2016-03-22,35.92765655682443,25.83503260496779,5.781456872271469,5.304660668898033,mb,Mediterranean - Greece,2016-03-22,earthquake,reviewed,2016,3,22,0,0,0,10,5
2022-11-12,34.35406814668075,23.229428336213264,11.486875932816295,4.542268867217265,mb,Mediterranean - Greece,2022-11-12,earthquake,reviewed,2022,11,12,0,0,0,10,5
2023-11-29,34.34819781177479,23.09075282153857,8.193194085252644,5.6273209964122515,mb,Mediterranean - Greece,2023-11-29,earthquake,reviewed,2023,11,29,0,0,0,10,5
2021-01-03,33.60085132102229,19.225175235370028,29.887194331772726,4.746255399645579,mb,Mediterranean - Greece,2021-01-03,earthquake,reviewed,2021,1,3,0,0,0,10,5
2022-08-01,36.81048683254384,20.380397709123447,11.223584938326965,5.284280487101039,mb,Mediterranean - Greece,2022-08-01,earthquake,reviewed,2022,8,1,0,0,0,10,5
2022-05-28,39.69663443940921,21.768131499551853,2.9186869764481194,5.205761590552754,mb,Mediterranean - Greece,2022-05-28,earthquake,reviewed,2022,5,28,0,0,0,10,5
2022-03-26,37.6594054351571,22.676813382718496,33.89103170084994,5.228639397046231,mb,Mediterranean - Greece,2022-03-26,earthquake,reviewed,2022,3,26,0,0,0,10,5
2023-10-06,37.58611468094978,20.234807958292773,34.41734175415646,5.885580924060904,mb,Mediterranean - Greece,2023-10-06,earthquake,reviewed,2023,10,6,0,0,0,10,5
2014-08-14,35.676664116915234,27.335177768982895,7.47539049128576,5.368551308559594,mb,Mediterranean - Greece,2014-08-14,earthquake,reviewed,2014,8,14,0,0,0,10,5
2014-05-08,42.41669652867974,16.267102193223387,19.61442014199775,5.229492140755154,mb,Mediterranean - Greece,2014-05-08,earthquake,reviewed,2014,5,8,0,0,0,10,5
2018-06-07,38.706929842538045,23.07404936746625,23.07846028918747,5.345677170159826,mb,Mediterranean - Greece,2018-06-07,earthquake,reviewed,2018,6,7,0,0,0,10,5
2014-05-23,37.20364575541856,21.88239642190674,11.83066019557345,5.4302249625847585,mb,Mediterranean - Greece,2014-05-23,earthquake,reviewed,2014,5,23,0,0,0,10,5
2024-02-19,38.877751997127085,22.404185379310114,6.103074379935214,5.549501315381216,mb,Mediterranean - Greece,2024-02-19,earthquake,reviewed,2024,2,19,0,0,0,10,5
2017-02-27,42.63470753122972,18.741670941023123,12.86687424769009,5.9427502482422065,mb,Mediterranean - Greece,2017-02-27,earthquake,reviewed,2017,2,27,0,0,0,10,5
2016-09-07,37.16643589358029,26.001173141973204,16.56914862913109,4.9440956832027965,mb,Mediterranean - Greece,2016-09-07,earthquake,reviewed,2016,9,7,0,0,0,10,5
2017-09-28,38.158622952805615,22.934002546752144,38.853702031538845,5.327447799257356,mb,Mediterranean - Greece,2017-09-28,earthquake,reviewed,2017,9,28,0,0,0,10,5
2015-02-04,37.2730035579284,25.988270180034466,6.1540387764186315,5.98269889916168,mb,Mediterranean - Greece,2015-02-04,earthquake,reviewed,2015,2,4,0,0,0,10,5
2015-06-24,32.51702114104525,23.164644974773218,1.9560078523115656,5.200771780227982,mb,Mediterranean - Greece,2015-06-24,earthquake,reviewed,2015,6,24,0,0,0,10,5
2014-11-24,40.15476683356657,27.76369928977309,15.245276869092516,5.9320575627828696,mb,Mediterranean - Greece,2014-11-24,earthquake,reviewed,2014,11,24,0,0,0,10,5
2024-09-13,35.75024338921751,19.947374275527725,11.717424949713578,4.953858765307141,mb,Mediterranean - Greece,2024-09-13,earthquake,reviewed,2024,9,13,0,0,0,10,5
2023-02-28,37.968630500658044,27.230688421731756,2.736480605084187,5.879846602171021,mb,Mediterranean - Greece,2023-02-28,earthquake,reviewed,2023,2,28,0,0,0,10,5
2024-04-02,37.83611503521634,27.812152723538155,28.57240136880674,5.665518762692767,mb,Mediterranean - Greece,2024-04-02,earthquake,reviewed,2024,4,2,0,0,0,10,5
2018-07-16,35.80351193187636,22.548314503881073,28.574287962367077,5.270735213811734,mb,Mediterranean - Greece,2018-07-16,earthquake,reviewed,2018,7,16,0,0,0,10,5
2022-04-02,38.72420955331457,21.44281860664855,2.823471597932863,5.154979156165268,mb,Mediterranean - Greece,2022-04-02,earthquake,reviewed,2022,4,2,0,0,0,10,5
2017-11-23,35.72507386042174,21.30163766464948,4.445958432531078,4.999031618905479,mb,Mediterranean - Greece,2017-11-23,earthquake,reviewed,2017,11,23,0,0,0,10,5
2023-12-15,35.827178093288765,23.47467375820776,8.888941180055081,5.552128622242075,mb,Mediterranean - Greece,2023-12-15,earthquake,reviewed,2023,12,15,0,0,0,10,5
2015-10-27,36.34056983370362,21.054325206605366,8.93119311566481,4.629833397066428,mb,Mediterranean - Greece,2015-10-27,earthquake,reviewed,2015,10,27,0,0,0,10,5
2016-12-06,39.77552051134928,21.38124967165974,2.659575244566793,4.776571910021797,mb,Mediterranean - Greece,2016-12-06,earthquake,reviewed,2016,12,6,0,0,0,10,5
2022-07-15,33.73448382193167,24.568913948670037,7.502639330127494,5.473050572474026,mb,Mediterranean - Greece,2022-07-15,earthquake,reviewed,2022,7,15,0,0,0,10,5
2023-04-04,40.43721634866899,20.949426908937994,13.068252981730168,4.400749752407663,mb,Mediterranean - Greece,2023-04-04,earthquake,reviewed,2023,4,4,0,0,0,10,5
2020-04-29,40.069208708391386,23.507996365518558,9.829106800846759,5.656616657089709,mb,Mediterranean - Greece,2020-04-29,earthquake,reviewed,2020,4,29,0,0,0,10,5
2016-10-25,39.116030251266785,22.111974299161083,17.629855771234876,5.382549467785216,mb,Mediterranean - Greece,2016-10-25,earthquake,reviewed,2016,10,25,0,0,0,10,5
2014-05-07,38.02963201986101,24.806483187635337,11.257936248193586,5.2057040744468415,mb,Mediterranean - Greece,2014-05-07,earthquake,reviewed,2014,5,7,0,0,0,10,5
2020-11-24,43.39075627852279,20.065238836389195,42.60629076622313,5.072783260365275,mb,Mediterranean - Greece,2020-11-24,earthquake,reviewed,2020,11,24,0,0,0,10,5
2021-11-25,39.62919315317958,23.270247566275536,9.172851863215683,5.771834364803482,mb,Mediterranean - Greece,2021-11-25,earthquake,reviewed,2021,11,25,0,0,0,10,5
2022-07-31,39.45119750277241,19.498661396042372,75.83108060804456,5.567840411768577,mb,Mediterranean - Greece,2022-07-31,earthquake,reviewed,2022,7,31,0,0,0,10,5
2014-03-27,36.000105946413235,25.952151753819464,2.255721641830331,6.40339136230755,mb,Mediterranean - Greece,2014-03-27,earthquake,reviewed,2014,3,27,0,0,0,10,5
2014-09-29,37.07627156366044,25.26747743380532,19.207126525631153,5.59895992839687,mb,Mediterranean - Greece,2014-09-29,earthquake,reviewed,2014,9,29,0,0,0,10,5
2021-04-06,35.59375081650243,21.49861941928239,13.790065568573773,4.67463494177064,mb,Mediterranean - Greece,2021-04-06,earthquake,reviewed,2021,4,6,0,0,0,10,5
2021-07-09,35.99018522743975,20.040639997031754,1.275837521209319,5.213127734761386,mb,Mediterranean - Greece,2021-07-09,earthquake,reviewed,2021,7,9,0,0,0,10,5
2017-08-24,36.76922538047497,16.269237456156848,44.66460049459462,5.599087301495284,mb,Mediterranean - Greece,2017-08-24,earthquake,reviewed,2017,8,24,0,0,0,10,5
2015-05-04,37.724639620245,19.65154520928523,13.408071552783682,4.771947675375967,mb,Mediterranean - Greece,2015-05-04,earthquake,reviewed,2015,5,4,0,0,0,10,5
2021-07-08,35.793414514350744,22.745387263393873,6.006780525281985,4.780930357494281,mb,Mediterranean - Greece,2021-07-08,earthquake,reviewed,2021,7,8,0,0,0,10,5
2014-09-29,41.03934811684354,23.881197523212357,2.1375103863285654,5.790714776559284,mb,Mediterranean - Greece,2014-09-29,earthquake,reviewed,2014,9,29,0,0,0,10,5
2017-02-16,37.689021749055215,23.325221284505474,3.8841673291850793,5.82984934290207,mb,Mediterranean - Greece,2017-02-16,earthquake,reviewed,2017,2,16,0,0,0,10,5
